Statement,URL,Category
"Fifty years ago, the average GM employee could pay for a year of a son or daughter’s college tuition on just two weeks wages.",https://www.politifact.com/factchecks/2016/jan/25/martin-omalley/could-gm-worker-afford-college-tuition-just-two-we/,4.0
"Says Cresent Hardy agreed with Mitt Romney about the 47 percent and said that people with disabilities are, and I quote him, ‘a drain on society.’ ",https://www.politifact.com/factchecks/2016/jan/25/hillary-clinton/hillary-clinton-partially-accurate-campaiging-agai/,3.0
Martin Luther King Jr. was a Republican.,https://www.politifact.com/factchecks/2016/jan/25/philip-van-cleave/van-cleave-wongly-says-martin-luther-king-jr-was-r/,1.0
"Two million new jobs have been created, in California since 2011.",https://www.politifact.com/factchecks/2016/jan/25/jerry-brown/brown-speaks-truth-about-californias-job-growth/,5.0
Says a Ted Cruz ad has got me bull-dozing down a house. I never bulldozed it down. It's false advertising.,https://www.politifact.com/factchecks/2016/jan/24/donald-trump/donald-trump-calls-out-ted-cruz-ad-about-trump-bul/,3.0
"Says Donald Trump thinks that climate change is a hoax, invented by the Chinese.",https://www.politifact.com/factchecks/2016/jan/24/bernie-sanders/yes-donald-trump-really-did-tweet-climate-change-h/,4.0
"In reality, gas produced by fracking is worse for the climate than coal.",https://www.politifact.com/factchecks/2016/jan/24/environmental-justice-league-ri-environmental-just/could-fracking-be-worse-climate-coal/,3.0
Texas has the sixth-highest property taxes in the nation.,https://www.politifact.com/factchecks/2016/jan/22/jeff-judson/texas-has-sixth-highest-property-taxes-nation/,4.0
"Blue Cross Blue Shield cancelled all their individual (health care) policies in the state of Texas, effective Dec. 31.",https://www.politifact.com/factchecks/2016/jan/22/ted-cruz/ted-cruz-ridiculously-says-blue-cross-blue-shield-/,0.0
"According to the most recent report, Wisconsin’s high school graduation rates are also up again -- to third best in the country.",https://www.politifact.com/factchecks/2016/jan/22/scott-walker/scott-walker-says-wisconsins-high-school-graduatio/,4.0
"Under Barack Obama, the fewest number of adults are working since Jimmy Carter’s presidency.",https://www.politifact.com/factchecks/2016/jan/22/roger-williams/roger-williams-falsely-says-fewest-number-adults-w/,1.0
Donald Trump is appealing as much to Democrats as he is to Republicans.,https://www.politifact.com/factchecks/2016/jan/21/mike-rogers/mike-rogers-says-trump-appeals-democrats-much-repu/,0.0
"China has total control, just about, of North Korea.",https://www.politifact.com/factchecks/2016/jan/21/donald-trump/donald-trump-exaggerates-when-he-says-china-has-to/,2.0
I have a D-minus voting record from the NRA.,https://www.politifact.com/factchecks/2016/jan/20/bernie-sanders/bernie-sanders-nra-report-card-d-minus-most-recent/,4.0
The United States has a record number of abortions year after year after year.,https://www.politifact.com/factchecks/2016/jan/20/carly-fiorina/carly-fiorina-incorrect-us-has-record-number-abort/,1.0
Says the Democratic Party created a debate schedule to maximize the opportunity for voters to see our candidates.,https://www.politifact.com/factchecks/2016/jan/20/debbie-wasserman-schultz/democratic-debates-maximize-exposure-debbie-wasser/,1.0
"Every piece of legislation, just about, that I ever introduced (in the U.S. Senate) had a Republican co-sponsor.",https://www.politifact.com/factchecks/2016/jan/20/hillary-clinton/spot-check-hillary-clintons-senate-record-immolate/,1.0
Says his much-discussed boots are made in Wisconsin.,https://www.politifact.com/factchecks/2016/jan/19/marco-rubio/rubios-infamous-boots-were-made-india-not-wisconsi/,0.0
"Today, if you were raised poor, you’re just as likely to stay poor as you were 50 years ago.",https://www.politifact.com/factchecks/2016/jan/19/paul-ryan/paul-ryan-says-if-you-were-raised-poor-youre-just-/,5.0
"More than 100,000 women in Texas have attempted to self-induce abortion in the past year alone.",https://www.politifact.com/factchecks/2016/jan/19/tarina-keene/virginia-naral-head-errs-self-induced-abortions-te/,1.0
One in every three women has an abortion during her lifetime.,https://www.politifact.com/factchecks/2016/jan/19/wendy-davis/flawed-wendy-davis-claim-1-3-women-has-had-abortio/,3.0
Very little of (the defense) budget — less than 10 percent — actually goes into fighting ISIS and international terrorism.,https://www.politifact.com/factchecks/2016/jan/18/bernie-sanders/less-10-percent-defense-budget-fighting-terrorism-/,2.0
I helped write the Affordable Care Act.,https://www.politifact.com/factchecks/2016/jan/18/bernie-sanders/fact-checking-bernie-sanders-claim-he-helped-write/,2.0
We now have driven (health care) costs down to the lowest they've been in 50 years.,https://www.politifact.com/factchecks/2016/jan/18/hillary-clinton/hillary-clinton-we-now-have-driven-costs-down-tgo-/,1.0
Says Virginia Del. Mark Cole wants schools to check children’s genitals before using bathroom.,https://www.politifact.com/factchecks/2016/jan/18/occupy-democrats/occupy-democrats-grossly-twists-virginia-school-ba/,1.0
Says Bernie Sanders voted for what we call the 'Charleston Loophole.',https://www.politifact.com/factchecks/2016/jan/18/hillary-clinton/fact-checking-hillary-clintons-claim-bernie-sander/,4.0
Says Bernie Sanders has reversed his position on immunity for gun manufacturers and sellers.,https://www.politifact.com/factchecks/2016/jan/18/hillary-clinton/fact-checking-gun-manufacturer-liability-bernie/,5.0
Hostages were released as soon as Ronald Reagan took office because Iran perceived that America was no longer under the command of someone weak.,https://www.politifact.com/factchecks/2016/jan/17/marco-rubio/rubio-wrongly-credits-reagan-1981-release-hostages/,0.0
Says Hillary Clinton called Barack Obama naive for saying he was would sit down and talk to the Iranians during the 2008 Democratic primary.,https://www.politifact.com/factchecks/2016/jan/17/bernie-sanders/sanders-obama-was-right-clinton-was-wrong-iran/,3.0
"Boston is just 60 minutes away and it’s offering subsidies to developers who can charge higher rent than you can get in Providence while construction costs are more or less equal. As a result, the Boston skyline is completely dominated by the cranes.",https://www.politifact.com/factchecks/2016/jan/17/david-sweetser/superman-developer-why-he-needs-subsidies/,5.0
"In Houston, Texas, today, there are no homeless veterans.",https://www.politifact.com/factchecks/2016/jan/15/jeb-bush/jeb-bush-says-there-are-no-homeless-veterans-houst/,2.0
Wisconsin dropped from second in the country to 41st among states where more than half the students took the ACT exam.,https://www.politifact.com/factchecks/2016/jan/15/state-democratic-party-wisconsin/blaming-scott-walker-democrats-say-wisconsins-rank/,0.0
"California Senator, Democratic Senator Dianne Feinstein said if she could say to Mr. America and Mrs. America, 'Give me your guns, I'm rounding 'em up,' she would.",https://www.politifact.com/factchecks/2016/jan/15/ted-cruz/ted-cruz-misfires-feinstein-gun-claim/,1.0
Says Sen. Ted Cruz used to be in favor of birthright citizenship but is now against it.,https://www.politifact.com/factchecks/2016/jan/15/marco-rubio/rubio-mischaracterizes-cruzs-statement-birthright-/,2.0
Says Marco Rubio knows full well I voted for his amendment to increase military spending to $697 billion.,https://www.politifact.com/factchecks/2016/jan/15/ted-cruz/gop-debate-cruz-says-he-voted-rubio-defense-spendi/,5.0
Says President Barack Obama appointed Eric Holder as attorney general. Eric Holder said he viewed his mission as brainwashing the American people against guns.,https://www.politifact.com/factchecks/2016/jan/15/ted-cruz/did-former-attorney-general-eric-holder-say-he-vie/,3.0
I didn’t support Sonia Sotomayor.,https://www.politifact.com/factchecks/2016/jan/15/chris-christie/marco-rubio-says-chris-christie-supported-sonia-so/,1.0
Says Hillary Clinton is under investigation with the FBI right now.,https://www.politifact.com/factchecks/2016/jan/15/jeb-bush/heres-whats-wrong-jeb-bush-saying-hillary-clinton-/,3.0
We have the lowest percentage of Americans working today of any year since 1977.,https://www.politifact.com/factchecks/2016/jan/15/ted-cruz/ted-cruz-says-us-has-lowest-percentage-americans-w/,4.0
"Among Syrian refugees and migrants coming into Europe, there look like very few women. Very few children.",https://www.politifact.com/factchecks/2016/jan/15/donald-trump/donald-trumps-false-claim-refugees-migrants-are-mo/,1.0
"The United States of America, right now, has the strongest, most durable economy in the world.",https://www.politifact.com/factchecks/2016/jan/15/barack-obama/barack-obama-says-us-has-strongest-most-durable-ec/,4.0
Says Chris Christie instituted an Internet sales tax.,https://www.politifact.com/factchecks/2016/jan/14/conservative-solutions-pac/marco-rubio-superpac-says-chris-christie-imposed-i/,2.0
"Says Bernie Sanders’ health care plan would empower Republican governors to take away Medicaid, to take away health insurance for low-income and middle-income working Americans.",https://www.politifact.com/factchecks/2016/jan/14/chelsea-clinton/chelsea-clinton-mischaracterizes-bernie-sanders-he/,2.0
"Until the new Iran deal, China and Russia have never voted with us at the U.N. on any sanctions on Iran in the past.",https://www.politifact.com/factchecks/2016/jan/13/nancy-pelosi/nancy-pelosi-until-iran-deal-russian-and-china-had/,0.0
"For the first time ever, we completely funded the critical needs waiting list so persons with unique abilities can get the help they need.",https://www.politifact.com/factchecks/2016/jan/13/rick-scott/rick-scott-florida-completely-funded-critical-need/,3.0
"As governor of Florida, I used a combination of strategies to help reduce heroin use among youth in Florida by approximately 50 percent.",https://www.politifact.com/factchecks/2016/jan/13/jeb-bush/jeb-bush-says-governor-he-helped-reduce-youth-hero/,3.0
Every one of the mass shootings except two in America since 1950 have been in gun-free zones.,https://www.politifact.com/factchecks/2016/jan/13/dan-patrick/dan-patrick-says-two-mass-shootings-1950-occurred-/,3.0
We spend more on our military than the next eight nations combined.,https://www.politifact.com/factchecks/2016/jan/13/barack-obama/obama-us-spends-more-military-next-8-nations-combi/,4.0
We've lifted high school graduation rates to new highs.,https://www.politifact.com/factchecks/2016/jan/13/barack-obama/barack-obama-says-high-school-graduation-rates-are/,3.0
The economy is too weak to raise income levels.,https://www.politifact.com/factchecks/2016/jan/13/nikki-haley/economy-too-weak-raise-incomes-nikki-haley-state-u/,4.0
Our businesses have created jobs every single month since (Obamacare) became law.,https://www.politifact.com/factchecks/2016/jan/13/barack-obama/business-has-created-jobs-every-month-obamacare-be/,5.0
We have cut our deficits by almost three-quarters.,https://www.politifact.com/factchecks/2016/jan/13/barack-obama/we-have-cut-our-deficits-three-fourths-obama-state/,4.0
We have completely turned our economy around.,https://www.politifact.com/factchecks/2016/jan/12/rick-scott/rick-scott-says-he-completely-turned-around-florid/,3.0
Medicaid expansion could cost the Commonwealth of Virginia over $1 billion a year...,https://www.politifact.com/factchecks/2016/jan/11/steven-landes/landes-says-medicaid-expansion-could-cost-virginia/,1.0
We are taking Virginia’s investment in public education to the highest level in the commonwealth’s history.,https://www.politifact.com/factchecks/2016/jan/11/terry-mcauliffe/mcauliffes-claim-record-school-budget-dubious/,2.0
We get practically nothing compared to the cost of keeping U.S. military forces in South Korea.,https://www.politifact.com/factchecks/2016/jan/10/donald-trump/donald-trump-mostly-wrong-we-get-practically-nothi/,2.0
The five Guantanamo detainees swapped for Bowe Bergdahl are back on the battlefield.,https://www.politifact.com/factchecks/2016/jan/10/donald-trump/donald-trump-repeats-wrong-claim-prisoners-swapped/,1.0
